transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX102037,09-03-2022,-38697.16,Expense,Utilities,Retail,South,,VEND1042,Market drop box father property.
TRX102038,24-04-2023,62562.69,Revenue,Service,Retail,East,CUST10237,,Into teacher support face act most.
TRX102039,02-06-2023,-22444.89,Expense,Marketing,Online,East,,VEND1118,Exactly health market quite.
TRX102040,12-01-2023,224242.24,Revenue,Service,Retail,East,CUST10326,,Behind describe mouth movie.
TRX102041,04-03-2022,158536.48,Revenue,Product,Online,North,CUST10209,,Painting true indeed everybody.
TRX102042,04-04-2023,-50147.64,Expense,Other,Enterprise,North,,VEND1058,Beautiful reach school right.
TRX102043,04-08-2022,-38436.99,Expense,Other,Online,West,,VEND1105,Action let mention fear appear.
TRX102044,19-07-2023,-47381.18,Expense,Marketing,Enterprise,East,,VEND1106,Goal edge too which guy recent.
TRX102045,17-06-2022,200048.90,Revenue,Subscription,Retail,South,CUST10248,,Property whom finally take hotel.
TRX102046,22-05-2022,134302.01,Revenue,Service,Enterprise,East,CUST10082,,Likely edge herself I item certainly.
TRX102047,13-06-2022,123395.91,Revenue,Product,Retail,West,CUST10196,,Prove summer heavy down decade child fine.
TRX102048,22-03-2023,110449.02,Revenue,Subscription,Retail,North,CUST10240,,Own building light marriage face here suggest.
TRX102049,18-05-2023,181101.72,Revenue,Service,Retail,East,CUST10313,,Poor moment rather view.
TRX102050,30-09-2022,156262.99,Revenue,Subscription,Retail,North,CUST10233,,President figure record wait participant some mother.
TRX102051,26-02-2023,-41633.08,Expense,Supplies,Retail,North,,VEND1062,Candidate seem much measure college.
TRX102052,19-04-2022,104653.69,Revenue,Subscription,Online,East,CUST10148,,Rich face region while be weight war.
TRX102053,25-03-2023,-87779.68,Expense,Payroll,Retail,West,,VEND1078,Employee firm that report night window.
TRX102054,15-01-2023,170200.49,Revenue,Service,Retail,South,CUST10215,,Series wear direction hard change quickly finish kind.
TRX102055,09-07-2022,-43721.28,Expense,Utilities,Online,South,,VEND1042,Night car light food city such.
TRX102056,31-05-2022,224381.79,Revenue,Subscription,Online,South,CUST10063,,Good card cause billion democratic enter exactly organization.
TRX102057,16-07-2022,-57561.83,Expense,Rent,Online,North,,VEND1029,Pass significant offer spend play enough.
TRX102058,18-02-2022,-43660.78,Expense,Payroll,Retail,North,,VEND1093,Scene whom she sport.
TRX102059,08-07-2022,-62116.87,Expense,Utilities,Enterprise,South,,VEND1042,Already move ok.
TRX102060,26-12-2022,157303.17,Revenue,Product,Retail,East,CUST10018,,Box yes above know support.
TRX102061,18-01-2023,6578.78,Liability,Liability,Enterprise,East,,,Toward smile heavy top back idea.
TRX102062,06-04-2022,-32080.82,Expense,Rent,Enterprise,North,,VEND1048,Certain study fish child again media.
TRX102063,25-10-2022,138968.40,Revenue,Service,Enterprise,South,CUST10160,,Late account necessary environment station drug moment stage.
TRX102064,14-01-2022,135335.92,Revenue,Subscription,Online,West,CUST10255,,Parent material human education spend wait difficult.
TRX102065,07-08-2023,-38527.74,Expense,Supplies,Online,North,,VEND1077,Free manage one young walk choice.
TRX102066,18-09-2023,176584.42,Revenue,Product,Enterprise,West,CUST10321,,Eat growth this feel.
TRX102067,03-04-2023,144011.46,Revenue,Subscription,Online,West,CUST10154,,Machine key sing lose and forget.
TRX102068,12-05-2023,106589.75,Revenue,Service,Retail,West,CUST10133,,Follow nothing fund call road sit for.
TRX102069,08-12-2022,103340.21,Revenue,Service,Enterprise,West,CUST10155,,Pressure after important wife.
TRX102070,06-12-2022,23221.50,Asset,Asset,Online,West,,,Size Republican gun operation PM peace.
TRX102071,19-09-2023,-52815.45,Expense,Payroll,Retail,North,,VEND1042,Six strategy assume special site race first.
TRX102072,04-07-2023,76088.33,Revenue,Subscription,Online,West,CUST10191,,White lay late worker.
TRX102073,26-01-2023,-10245.89,Expense,Other,Enterprise,West,,VEND1045,Technology them surface sense level edge where.
TRX102074,29-07-2023,101683.73,Revenue,Subscription,Online,East,CUST10085,,Thus reveal green tell outside.
TRX102075,27-10-2022,-39532.63,Expense,Marketing,Online,North,,VEND1112,Traditional current current to particular.
TRX102076,30-01-2023,142489.42,Revenue,Service,Retail,East,CUST10044,,Ago many authority feel summer.
TRX102077,18-09-2023,-56929.76,Expense,Rent,Enterprise,South,,VEND1038,There authority three want notice nothing.
TRX102078,20-06-2023,-50216.23,Expense,Marketing,Retail,North,,VEND1062,Rather without cover get court.
TRX102079,16-10-2022,13533.39,Asset,Asset,Online,East,,,Fast analysis something act program behavior.
TRX102080,06-03-2023,149288.64,Revenue,Product,Retail,North,CUST10181,,All success huge brother road tonight though.
TRX102081,05-11-2022,-64962.62,Expense,Supplies,Retail,East,,VEND1089,Use admit prevent present author strategy sell.
TRX102082,31-05-2022,233395.52,Revenue,Service,Online,East,CUST10057,,Point piece five.
TRX102083,14-05-2023,-19681.79,Expense,Marketing,Online,West,,VEND1094,Plan what unit whose likely media sea.
TRX102084,16-11-2022,-8083.72,Expense,Marketing,Retail,South,,VEND1062,Line else skin.
TRX102085,14-05-2022,-38369.86,Expense,Payroll,Retail,East,,VEND1092,Once effect skill.
TRX102086,10-02-2023,-39151.83,Expense,Marketing,Online,North,,VEND1102,Foreign body ten letter similar learn message.
TRX102087,10-06-2022,136816.24,Revenue,Service,Retail,East,CUST10200,,Free week hit new live on.
TRX102088,15-07-2023,-64060.63,Expense,Marketing,Online,South,,VEND1092,Cause key plan deal.
TRX102089,10-04-2023,-49455.28,Expense,Supplies,Retail,East,,VEND1005,Beautiful these director public employee prevent bed.
TRX102090,26-11-2023,173908.18,Revenue,Subscription,Enterprise,East,CUST10308,,Herself career answer buy teach human how.
TRX102091,17-05-2022,109277.17,Revenue,Product,Enterprise,West,CUST10205,,Strategy bar page activity.
TRX102092,08-03-2022,210131.48,Revenue,Subscription,Online,West,CUST10093,,Dream need throughout yard blue party.
TRX102093,27-01-2022,12171.70,Asset,Asset,Retail,South,,,Do tell loss structure movement ago smile.
TRX102094,27-09-2022,198504.69,Revenue,Service,Online,West,CUST10358,,Skin raise chance thing radio kind trial.
TRX102095,23-08-2023,230294.77,Revenue,Product,Retail,East,CUST10143,,Sign ago stage avoid authority.
TRX102096,22-07-2022,18493.24,Liability,Liability,Retail,South,,,Call sense court require top speech direction.
TRX102097,21-03-2022,-29087.88,Expense,Payroll,Retail,North,,VEND1075,Structure animal in because field.
TRX102098,24-10-2023,143060.75,Revenue,Service,Retail,South,CUST10126,,You long receive report subject.
TRX102099,22-04-2023,-44817.73,Expense,Marketing,Online,North,,VEND1046,Total start outside different science.
TRX102100,20-01-2022,129574.86,Revenue,Service,Retail,North,CUST10365,,Week determine see doctor.
TRX102101,17-09-2023,222501.84,Revenue,Service,Online,South,CUST10086,,Gas number design perform.
TRX102102,15-04-2023,-40791.73,Expense,Marketing,Retail,North,,VEND1043,Beyond affect pass series.
TRX102103,16-11-2022,-33453.51,Expense,Other,Enterprise,North,,VEND1080,Power include individual because help million activity brother.
TRX102104,14-03-2022,149901.63,Revenue,Subscription,Retail,North,CUST10158,,General particular hundred market never.
TRX102105,09-03-2022,-49123.38,Expense,Payroll,Retail,South,,VEND1065,Guy allow prepare eye purpose second never west.
TRX102106,01-05-2022,146922.98,Revenue,Service,Retail,East,CUST10204,,Officer federal main.
TRX102107,18-08-2023,192985.51,Revenue,Service,Online,East,CUST10276,,Most involve issue customer class.
TRX102108,07-10-2022,-56245.91,Expense,Marketing,Online,West,,VEND1031,Its discuss where who.
TRX102109,25-03-2023,153781.91,Revenue,Service,Enterprise,North,CUST10366,,Determine happy trouble staff carry art must.
TRX102110,21-11-2022,11727.58,Liability,Liability,Retail,South,,,Way hit whole.
TRX102111,03-05-2023,-9801.12,Expense,Supplies,Retail,West,,VEND1062,Rich certainly college ball top do foot way.
TRX102112,17-12-2023,24750.69,Asset,Asset,Retail,East,,,After learn the west.
TRX102113,21-06-2022,107634.19,Revenue,Service,Online,South,CUST10175,,Inside create gun.
TRX102114,30-01-2023,111348.20,Revenue,Service,Online,North,CUST10315,,Name great success.
TRX102115,30-03-2023,221921.21,Revenue,Service,Enterprise,North,CUST10208,,Feeling few each listen administration be.
TRX102116,31-08-2023,-39999.59,Expense,Marketing,Enterprise,East,,VEND1001,Officer general window be continue.
TRX102117,08-04-2023,-54523.66,Expense,Rent,Enterprise,West,,VEND1020,Happy form when carry set change.
TRX102118,09-12-2023,-75255.98,Expense,Supplies,Online,North,,VEND1074,Short myself hit economic idea score.
TRX102119,27-01-2023,14401.16,Liability,Liability,Online,North,,,Charge focus around strong law agree.
TRX102120,12-12-2022,-28284.72,Expense,Rent,Enterprise,North,,VEND1085,Part way plan him.
TRX102121,22-11-2022,-9281.05,Expense,Payroll,Online,North,,VEND1063,Point someone during effort reason.
TRX102122,14-09-2023,-37892.56,Expense,Rent,Online,North,,VEND1106,Need defense sea.
TRX102123,31-10-2023,-71278.26,Expense,Supplies,Retail,West,,VEND1100,Against out appear fact.
TRX102124,19-04-2023,24895.99,Asset,Asset,Retail,North,,,Lose once name million relationship material.
TRX102125,27-07-2023,194192.68,Revenue,Subscription,Online,East,CUST10347,,Popular throw way defense.
TRX102126,12-03-2022,-48696.68,Expense,Supplies,Retail,East,,VEND1088,Different between hot person oil kind.
TRX102127,11-06-2023,273883.39,Revenue,Service,Enterprise,East,CUST10111,,Service American far describe despite.
TRX102128,01-05-2023,170959.40,Revenue,Subscription,Retail,West,CUST10044,,Choice woman challenge material.
TRX102129,01-10-2022,127511.91,Revenue,Subscription,Online,South,CUST10035,,Try a nearly whose six.
TRX102130,17-04-2023,139704.15,Revenue,Service,Online,East,CUST10157,,Season police play analysis drive hear.
TRX102131,18-08-2022,247341.66,Revenue,Product,Online,East,CUST10094,,Factor improve first whatever fact foot writer and.
TRX102132,26-05-2023,-8557.43,Expense,Utilities,Retail,West,,VEND1006,Enjoy crime former against close foreign either store.
TRX102133,19-12-2023,-90962.49,Expense,Marketing,Enterprise,West,,VEND1063,Mouth operation beat.
TRX102134,10-03-2023,140133.55,Revenue,Product,Retail,West,CUST10052,,Plan include difficult like hundred seek give.
TRX102135,12-12-2023,188889.25,Revenue,Service,Enterprise,West,CUST10026,,Fish year expect air.
TRX102136,04-04-2022,-52275.01,Expense,Other,Enterprise,North,,VEND1099,Son relationship statement full raise stage him.
TRX102137,29-11-2023,-61805.79,Expense,Marketing,Enterprise,East,,VEND1118,Police blood quality ground.
TRX102138,14-10-2022,240269.89,Revenue,Product,Retail,East,CUST10312,,Join small science list through much.
TRX102139,06-10-2022,175233.77,Revenue,Service,Online,North,CUST10311,,Ok although tax tough however century suggest.
TRX102140,18-11-2022,187723.98,Revenue,Service,Enterprise,West,CUST10238,,Important mother whether beautiful next.
TRX102141,04-11-2023,-49322.05,Expense,Supplies,Online,South,,VEND1025,Treatment car manage down serve idea worker Congress.
TRX102142,03-06-2022,148187.95,Revenue,Service,Online,West,CUST10258,,Budget wear ask challenge baby share can.
TRX102143,15-02-2023,139213.72,Revenue,Subscription,Online,South,CUST10066,,Owner mention travel reflect age pattern this stay.
TRX102144,04-07-2023,-54297.93,Expense,Marketing,Online,South,,VEND1080,Away provide possible among rich drive wonder.
TRX102145,07-04-2023,28056.82,Equity,Equity,Enterprise,South,,,Push reality challenge keep attorney pull attack step.
TRX102146,26-10-2023,33003.32,Revenue,Subscription,Enterprise,East,CUST10106,,Region market show discover any.
TRX102147,09-02-2022,156769.81,Revenue,Subscription,Enterprise,North,CUST10336,,Security play interview fight character simple during deal.
TRX102148,30-04-2023,115071.91,Revenue,Subscription,Retail,North,CUST10355,,Fund how summer kind civil.
TRX102149,17-05-2023,164342.34,Revenue,Subscription,Online,North,CUST10257,,Range hand wait wonder response alone majority.
TRX102150,13-01-2023,167244.46,Revenue,Service,Enterprise,East,CUST10359,,Visit detail interesting doctor low.
TRX102151,07-12-2022,-24717.82,Expense,Rent,Online,North,,VEND1010,List grow participant opportunity.
TRX102152,21-12-2023,17074.86,Liability,Liability,Enterprise,West,,,Seat common truth themselves.
TRX102153,21-07-2022,123696.80,Revenue,Subscription,Enterprise,West,CUST10365,,Hard already speak voice area tend notice.
TRX102154,15-09-2023,-58940.05,Expense,Utilities,Enterprise,South,,VEND1115,Good which husband how run movie affect.
TRX102155,30-11-2023,-82612.51,Expense,Payroll,Retail,South,,VEND1057,Reason end ability state rate.
TRX102156,23-10-2023,-41400.11,Expense,Other,Retail,South,,VEND1029,Mrs car effort region base region term.
TRX102157,06-06-2022,209667.98,Revenue,Product,Enterprise,South,CUST10126,,Skin trouble can marriage movie authority.
TRX102158,13-01-2022,-51840.80,Expense,Payroll,Online,North,,VEND1002,Paper discussion huge hear rule catch agreement.
TRX102159,13-12-2022,-45191.32,Expense,Supplies,Retail,West,,VEND1053,Short their agreement.
TRX102160,03-06-2022,261519.01,Revenue,Subscription,Enterprise,North,CUST10084,,Account suffer week goal.
TRX102161,27-11-2022,123144.71,Revenue,Product,Enterprise,West,CUST10160,,Few scene floor perform third outside crime strategy.
TRX102162,26-05-2022,201812.06,Revenue,Subscription,Retail,South,CUST10241,,Next Democrat suddenly note however why.
TRX102163,03-08-2022,-47456.59,Expense,Utilities,Online,North,,VEND1007,Add medical executive official.
TRX102164,03-08-2023,112384.87,Revenue,Service,Enterprise,East,CUST10353,,Front building student meeting turn indicate.
TRX102165,19-06-2023,-60546.55,Expense,Utilities,Retail,East,,VEND1059,Training everyone indeed beat military.
TRX102166,31-05-2022,148916.13,Revenue,Service,Online,North,CUST10337,,Opportunity that use us.
TRX102167,02-07-2022,110341.92,Revenue,Subscription,Enterprise,East,CUST10139,,Might big yourself hundred.
TRX102168,11-01-2022,11944.43,Liability,Liability,Online,South,,,Keep present allow body stop design wife end.
TRX102169,10-08-2022,232178.95,Revenue,Product,Online,West,CUST10185,,Assume recognize good physical begin down identify.
TRX102170,16-01-2023,21662.13,Equity,Equity,Online,East,,,Accept traditional project toward.
TRX102171,28-06-2022,166334.16,Revenue,Subscription,Online,East,CUST10080,,Customer ever method very.
TRX102172,18-11-2023,31278.49,Liability,Liability,Online,North,,,Control others site.
TRX102173,10-08-2023,145125.31,Revenue,Service,Enterprise,North,CUST10179,,Individual those Mrs.
TRX102174,17-12-2023,-45587.89,Expense,Utilities,Enterprise,East,,VEND1042,Nearly party century effort white market.
TRX102175,03-02-2023,90123.24,Revenue,Subscription,Online,North,CUST10044,,Town ask defense product story ability one provide.
TRX102176,22-01-2022,-36259.74,Expense,Other,Enterprise,North,,VEND1017,Statement news crime live price interview last.
TRX102177,04-08-2022,-9233.78,Expense,Marketing,Online,North,,VEND1102,Just study mother southern few food dinner yourself.
TRX102178,08-03-2022,196295.66,Revenue,Service,Online,North,CUST10346,,Guy community white situation.
TRX102179,29-07-2023,113938.77,Revenue,Subscription,Retail,West,CUST10029,,Benefit theory offer young me full garden.
TRX102180,20-11-2023,122461.38,Revenue,Service,Retail,South,CUST10353,,Grow work health yourself.
TRX102181,14-04-2022,-33610.74,Expense,Supplies,Online,South,,VEND1065,Claim recognize fast station business message.
TRX102182,18-04-2023,87568.72,Revenue,Service,Enterprise,South,CUST10270,,Generation section imagine of mention yourself.
TRX102183,16-11-2022,-37145.56,Expense,Marketing,Retail,South,,VEND1087,We statement offer there beat sometimes road.
TRX102184,12-12-2023,58797.55,Revenue,Product,Online,South,CUST10357,,Community tell hundred it personal without region.
TRX102185,21-02-2022,-37309.22,Expense,Supplies,Online,East,,VEND1095,Serve table religious huge decade claim water.
